Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
"Variations on a Theme of Corelli, Op. 42",2KCfsGFQHMO8goIfq2N7QZ,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.313,0.0258,2,-26.983,0,0.0474,0.99,0.901,0.0723,0.0676,66.349,audio_features,2KCfsGFQHMO8goIfq2N7QZ,spotify:track:2KCfsGFQHMO8goIfq2N7QZ,https://api.spotify.com/v1/tracks/2KCfsGFQHMO8goIfq2N7QZ,https://api.spotify.com/v1/audio-analysis/2KCfsGFQHMO8goIfq2N7QZ,1088787,4,classical music
"Études-tableaux, Op. 39: No. 5, Appassionato",08Xwcm6M1LHuDqm5RNu9bi,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.199,0.107,3,-23.59,0,0.0395,0.979,0.879,0.109,0.0369,65.828,audio_features,08Xwcm6M1LHuDqm5RNu9bi,spotify:track:08Xwcm6M1LHuDqm5RNu9bi,https://api.spotify.com/v1/tracks/08Xwcm6M1LHuDqm5RNu9bi,https://api.spotify.com/v1/audio-analysis/08Xwcm6M1LHuDqm5RNu9bi,322493,3,classical music
Kreisler - Liebesfreud,3nIOiv8ZusPUvjyuRrcYZo,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.405,0.0917,5,-23.069,1,0.0392,0.992,0.895,0.089,0.192,98.099,audio_features,3nIOiv8ZusPUvjyuRrcYZo,spotify:track:3nIOiv8ZusPUvjyuRrcYZo,https://api.spotify.com/v1/tracks/3nIOiv8ZusPUvjyuRrcYZo,https://api.spotify.com/v1/audio-analysis/3nIOiv8ZusPUvjyuRrcYZo,414987,4,classical music
"Rachmaninov: Piano Concerto No. 3 in D Minor, Op. 30: III. Finale. Alla breve",5UuQCwmZtB0POWxITTOghU,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.312,0.188,7,-18.196,0,0.0326,0.971,0.911,0.0702,0.0826,88.697,audio_features,5UuQCwmZtB0POWxITTOghU,spotify:track:5UuQCwmZtB0POWxITTOghU,https://api.spotify.com/v1/tracks/5UuQCwmZtB0POWxITTOghU,https://api.spotify.com/v1/audio-analysis/5UuQCwmZtB0POWxITTOghU,875960,4,classical music
"Symphony No. 1 in D Minor, Op. 13: III. Larghetto",7rtfjH5WQS1sd9slIyxKJy,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.104,0.00512,3,-33.395,1,0.0464,0.967,0.863,0.0739,0.0305,77.858,audio_features,7rtfjH5WQS1sd9slIyxKJy,spotify:track:7rtfjH5WQS1sd9slIyxKJy,https://api.spotify.com/v1/tracks/7rtfjH5WQS1sd9slIyxKJy,https://api.spotify.com/v1/audio-analysis/7rtfjH5WQS1sd9slIyxKJy,653000,4,classical music
Variation 22,5QQCAsWSb0qaigOaMm5NFg,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.394,0.0821,0,-20.241,1,0.0446,0.994,0.896,0.13,0.135,66.399,audio_features,5QQCAsWSb0qaigOaMm5NFg,spotify:track:5QQCAsWSb0qaigOaMm5NFg,https://api.spotify.com/v1/tracks/5QQCAsWSb0qaigOaMm5NFg,https://api.spotify.com/v1/audio-analysis/5QQCAsWSb0qaigOaMm5NFg,391693,4,classical music
"Piano Concerto No. 2 in C Minor, Op. 18: III. Allegro scherzando",0gmDkDRe0WL66N7Vt2Xr3H,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.383,0.162,5,-18.28,0,0.0371,0.978,0.889,0.076,0.114,120.949,audio_features,0gmDkDRe0WL66N7Vt2Xr3H,spotify:track:0gmDkDRe0WL66N7Vt2Xr3H,https://api.spotify.com/v1/tracks/0gmDkDRe0WL66N7Vt2Xr3H,https://api.spotify.com/v1/audio-analysis/0gmDkDRe0WL66N7Vt2Xr3H,694000,4,classical music
Aleko: Men's Dance,4UcfvPCp0pz8kBHJDlkulI,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.318,0.0695,7,-20.169,0,0.0293,0.891,0.902,0.157,0.226,77.714,audio_features,4UcfvPCp0pz8kBHJDlkulI,spotify:track:4UcfvPCp0pz8kBHJDlkulI,https://api.spotify.com/v1/tracks/4UcfvPCp0pz8kBHJDlkulI,https://api.spotify.com/v1/audio-analysis/4UcfvPCp0pz8kBHJDlkulI,279907,4,classical music
"6 Moments musicaux, Op. 16: No. 1, Andantino",6oQ6nOgQNVOBFxPoaHpbfF,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.189,0.0185,10,-32.579,0,0.0404,0.99,0.939,0.101,0.0378,80.667,audio_features,6oQ6nOgQNVOBFxPoaHpbfF,spotify:track:6oQ6nOgQNVOBFxPoaHpbfF,https://api.spotify.com/v1/tracks/6oQ6nOgQNVOBFxPoaHpbfF,https://api.spotify.com/v1/audio-analysis/6oQ6nOgQNVOBFxPoaHpbfF,431413,1,classical music
"6 Songs, Op. 38: No. 3, Daisies (Version for Piano)",1vfjn8bjXij0VfjyNkFLMQ,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.44,0.0542,10,-25.741,1,0.0412,0.994,0.935,0.0928,0.127,55.133,audio_features,1vfjn8bjXij0VfjyNkFLMQ,spotify:track:1vfjn8bjXij0VfjyNkFLMQ,https://api.spotify.com/v1/tracks/1vfjn8bjXij0VfjyNkFLMQ,https://api.spotify.com/v1/audio-analysis/1vfjn8bjXij0VfjyNkFLMQ,137320,3,classical music
"Rachmaninov: Symphony No. 2 in E Minor, Op. 27: II. Allegro molto",7xTQqM7GJrP6qUUWORb4UJ,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.297,0.108,5,-26.966,1,0.0393,0.904,0.871,0.162,0.141,141.646,audio_features,7xTQqM7GJrP6qUUWORb4UJ,spotify:track:7xTQqM7GJrP6qUUWORb4UJ,https://api.spotify.com/v1/tracks/7xTQqM7GJrP6qUUWORb4UJ,https://api.spotify.com/v1/audio-analysis/7xTQqM7GJrP6qUUWORb4UJ,591373,4,classical music
"Sonata In G Minor For Cello & Piano, Op. 19: 1. Lento - Allegro moderato",1QopHWAB9xFbCUWAANPHu0,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.182,0.0847,7,-22.914,1,0.0423,0.99,0.885,0.0576,0.0527,79.982,audio_features,1QopHWAB9xFbCUWAANPHu0,spotify:track:1QopHWAB9xFbCUWAANPHu0,https://api.spotify.com/v1/tracks/1QopHWAB9xFbCUWAANPHu0,https://api.spotify.com/v1/audio-analysis/1QopHWAB9xFbCUWAANPHu0,779093,4,classical music
"Piano Concerto No. 1 in F Sharp Minor, Op. 1: 2. Andante",2Y01sPhDx3HS7DEHIw0jBd,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.214,0.0339,9,-28.3,1,0.0396,0.99,0.944,0.0793,0.0355,69.356,audio_features,2Y01sPhDx3HS7DEHIw0jBd,spotify:track:2Y01sPhDx3HS7DEHIw0jBd,https://api.spotify.com/v1/tracks/2Y01sPhDx3HS7DEHIw0jBd,https://api.spotify.com/v1/audio-analysis/2Y01sPhDx3HS7DEHIw0jBd,403867,4,classical music
Symphony No. 2: IV. Allegro Vivace,5vXHldzdrQdzomsCpWCvKc,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.181,0.129,9,-21.298,1,0.0331,0.925,0.907,0.109,0.0728,93.525,audio_features,5vXHldzdrQdzomsCpWCvKc,spotify:track:5vXHldzdrQdzomsCpWCvKc,https://api.spotify.com/v1/tracks/5vXHldzdrQdzomsCpWCvKc,https://api.spotify.com/v1/audio-analysis/5vXHldzdrQdzomsCpWCvKc,851415,4,classical music
"Etudes-tableaux, Op. 33: No. 8 in G Minor: Moderato",2kUQ03fQQExHrIrgGMlPG8,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.238,0.00776,0,-25.734,0,0.0411,0.993,0.866,0.115,0.0701,70.192,audio_features,2kUQ03fQQExHrIrgGMlPG8,spotify:track:2kUQ03fQQExHrIrgGMlPG8,https://api.spotify.com/v1/tracks/2kUQ03fQQExHrIrgGMlPG8,https://api.spotify.com/v1/audio-analysis/2kUQ03fQQExHrIrgGMlPG8,231573,4,classical music
"Sonata In G Minor For Cello & Piano, Op. 19: 2. Allegro scherzando",1GWjJee2TtGBelssaehTEq,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.249,0.08,8,-24.588,1,0.0373,0.99,0.844,0.114,0.205,83.507,audio_features,1GWjJee2TtGBelssaehTEq,spotify:track:1GWjJee2TtGBelssaehTEq,https://api.spotify.com/v1/tracks/1GWjJee2TtGBelssaehTEq,https://api.spotify.com/v1/audio-analysis/1GWjJee2TtGBelssaehTEq,399307,4,classical music
"10 Preludes, Op. 23: No. 4 in D Major: Andante cantabile",0NtUQYljbdO9M2oIvUarTB,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.261,0.0181,2,-28.234,1,0.0373,0.994,0.916,0.0691,0.0414,72.343,audio_features,0NtUQYljbdO9M2oIvUarTB,spotify:track:0NtUQYljbdO9M2oIvUarTB,https://api.spotify.com/v1/tracks/0NtUQYljbdO9M2oIvUarTB,https://api.spotify.com/v1/audio-analysis/0NtUQYljbdO9M2oIvUarTB,304747,3,classical music
"12 Songs, Op. 21: No. 5, Lilacs (Version for Piano)",1i802OjNOjOOx7McSp6Dbb,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.157,0.111,8,-22.421,1,0.0365,0.991,0.891,0.125,0.152,72.951,audio_features,1i802OjNOjOOx7McSp6Dbb,spotify:track:1i802OjNOjOOx7McSp6Dbb,https://api.spotify.com/v1/tracks/1i802OjNOjOOx7McSp6Dbb,https://api.spotify.com/v1/audio-analysis/1i802OjNOjOOx7McSp6Dbb,154400,1,classical music
"6 Moments musicaux, Op. 16: No. 6, Maestoso",1n1I4ULpZBLFS1lb7qJf4K,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.219,0.0944,0,-23.419,1,0.035,0.975,0.892,0.106,0.0387,101.712,audio_features,1n1I4ULpZBLFS1lb7qJf4K,spotify:track:1n1I4ULpZBLFS1lb7qJf4K,https://api.spotify.com/v1/tracks/1n1I4ULpZBLFS1lb7qJf4K,https://api.spotify.com/v1/audio-analysis/1n1I4ULpZBLFS1lb7qJf4K,302160,5,classical music
"Symphony No. 3 in A Minor, Op. 44: III. Allegro",5CG3zo0yi39A7GXuXn60mF,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.279,0.125,9,-20.072,1,0.0425,0.959,0.733,0.247,0.0399,135.358,audio_features,5CG3zo0yi39A7GXuXn60mF,spotify:track:5CG3zo0yi39A7GXuXn60mF,https://api.spotify.com/v1/tracks/5CG3zo0yi39A7GXuXn60mF,https://api.spotify.com/v1/audio-analysis/5CG3zo0yi39A7GXuXn60mF,803547,4,classical music
"Behr - Lachtäubchen, ""Polka de WR""",09IVLvYDLlZr5zuuIBLdIA,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.408,0.0842,8,-26.619,1,0.0351,0.995,0.908,0.105,0.47,109.008,audio_features,09IVLvYDLlZr5zuuIBLdIA,spotify:track:09IVLvYDLlZr5zuuIBLdIA,https://api.spotify.com/v1/tracks/09IVLvYDLlZr5zuuIBLdIA,https://api.spotify.com/v1/audio-analysis/09IVLvYDLlZr5zuuIBLdIA,240000,4,classical music
"Suite No. 2 in C Major, Op. 17: II. Valse. Presto",2KvE4g2AROr6RrcmGrh2RG,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.308,0.049,7,-26.975,1,0.0338,0.993,0.881,0.459,0.104,130.016,audio_features,2KvE4g2AROr6RrcmGrh2RG,spotify:track:2KvE4g2AROr6RrcmGrh2RG,https://api.spotify.com/v1/tracks/2KvE4g2AROr6RrcmGrh2RG,https://api.spotify.com/v1/audio-analysis/2KvE4g2AROr6RrcmGrh2RG,375653,4,classical music
"Études-tableaux, Op. 39: No. 2, Lento assai",0hXHFUie91j65aC3ESqbKs,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.241,0.011,9,-30.775,0,0.0424,0.982,0.925,0.0597,0.0393,65.381,audio_features,0hXHFUie91j65aC3ESqbKs,spotify:track:0hXHFUie91j65aC3ESqbKs,https://api.spotify.com/v1/tracks/0hXHFUie91j65aC3ESqbKs,https://api.spotify.com/v1/audio-analysis/0hXHFUie91j65aC3ESqbKs,365280,4,classical music
"6 Moments musicaux, Op. 16: No. 4, Presto",4kCtN0NMFFTKOZRWe5aNgy,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.257,0.186,4,-21.488,0,0.0362,0.971,0.859,0.101,0.0692,125.609,audio_features,4kCtN0NMFFTKOZRWe5aNgy,spotify:track:4kCtN0NMFFTKOZRWe5aNgy,https://api.spotify.com/v1/tracks/4kCtN0NMFFTKOZRWe5aNgy,https://api.spotify.com/v1/audio-analysis/4kCtN0NMFFTKOZRWe5aNgy,189013,3,classical music
"Piano Sonata No. 2 in B-Flat Minor, Op. 36: I. Allegro agitato (1913 Version)",1z5x1aaBAD4Wm4bpzLOfk6,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.235,0.0533,10,-24.16,0,0.0345,0.983,0.895,0.261,0.0376,67.435,audio_features,1z5x1aaBAD4Wm4bpzLOfk6,spotify:track:1z5x1aaBAD4Wm4bpzLOfk6,https://api.spotify.com/v1/tracks/1z5x1aaBAD4Wm4bpzLOfk6,https://api.spotify.com/v1/audio-analysis/1z5x1aaBAD4Wm4bpzLOfk6,714040,3,classical music
"Trio élégiaque No. 2 in D Minor, Op. 9: II. Quasi variazione: Andante - Allegro - Lento - Allegro scherzando - Moderato - L'istesso tempo - Allegro vivace - Andante - Moderato",0EJlZ2Remj0k32crvEohxP,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.165,0.0334,5,-23.675,1,0.049,0.985,0.524,0.089,0.0375,64.922,audio_features,0EJlZ2Remj0k32crvEohxP,spotify:track:0EJlZ2Remj0k32crvEohxP,https://api.spotify.com/v1/tracks/0EJlZ2Remj0k32crvEohxP,https://api.spotify.com/v1/audio-analysis/0EJlZ2Remj0k32crvEohxP,1043200,4,classical music
"10 Preludes, Op. 23: No. 2 in B-Flat Major: Maestoso",4pgud5L6apTBZ6sqeqnt44,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.221,0.272,10,-18.162,1,0.0327,0.977,0.836,0.127,0.268,79.242,audio_features,4pgud5L6apTBZ6sqeqnt44,spotify:track:4pgud5L6apTBZ6sqeqnt44,https://api.spotify.com/v1/tracks/4pgud5L6apTBZ6sqeqnt44,https://api.spotify.com/v1/audio-analysis/4pgud5L6apTBZ6sqeqnt44,191067,4,classical music
"6 Moments musicaux, Op. 16: No. 3, Andante cantabile",6e8YxKIabEqISUpircIkeO,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.46,0.00731,11,-31.322,0,0.0869,0.993,0.887,0.0813,0.128,101.333,audio_features,6e8YxKIabEqISUpircIkeO,spotify:track:6e8YxKIabEqISUpircIkeO,https://api.spotify.com/v1/tracks/6e8YxKIabEqISUpircIkeO,https://api.spotify.com/v1/audio-analysis/6e8YxKIabEqISUpircIkeO,447453,4,classical music
"13 Preludes, Op. 32: No. 5 in G Major. Moderato",3BftPj6WXpCbqeymjlBN1U,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.153,0.00436,7,-38.173,1,0.0434,0.994,0.959,0.0514,0.0373,77.789,audio_features,3BftPj6WXpCbqeymjlBN1U,spotify:track:3BftPj6WXpCbqeymjlBN1U,https://api.spotify.com/v1/tracks/3BftPj6WXpCbqeymjlBN1U,https://api.spotify.com/v1/audio-analysis/3BftPj6WXpCbqeymjlBN1U,193200,4,classical music
Book I: Prelude and Fugue No. 1 in C Major BWV 846,0BgHDpDnFg1Wfm9r7XsWeG,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.284,0.0198,0,-37.475,1,0.0389,0.995,0.89,0.137,0.135,75.243,audio_features,0BgHDpDnFg1Wfm9r7XsWeG,spotify:track:0BgHDpDnFg1Wfm9r7XsWeG,https://api.spotify.com/v1/tracks/0BgHDpDnFg1Wfm9r7XsWeG,https://api.spotify.com/v1/audio-analysis/0BgHDpDnFg1Wfm9r7XsWeG,118200,4,classical music
"Polonaise No. 7 in A flat, Op. 61 Polonaise-Fantaisie: Polonaise No. 7 in A flat, Op. 61 Polonaise-Fantaisie",7placlxRSGis91LmiuYOtG,Frédéric Chopin,7y97mc3bZRFXzT2szRM4L4,0.33,0.0808,3,-18.156,0,0.0425,0.994,0.901,0.102,0.0394,131.502,audio_features,7placlxRSGis91LmiuYOtG,spotify:track:7placlxRSGis91LmiuYOtG,https://api.spotify.com/v1/tracks/7placlxRSGis91LmiuYOtG,https://api.spotify.com/v1/audio-analysis/7placlxRSGis91LmiuYOtG,736000,3,classical music
Pavane pour une infante défunte (Pavane for a Dead Princess),3XxhkosX830qM8nlxxNkzV,Sviatoslav Richter,4hBgCK8FyJ5bV36ZZLB56X,0.438,0.0396,4,-23.395,0,0.0466,0.993,0.926,0.697,0.224,93.639,audio_features,3XxhkosX830qM8nlxxNkzV,spotify:track:3XxhkosX830qM8nlxxNkzV,https://api.spotify.com/v1/tracks/3XxhkosX830qM8nlxxNkzV,https://api.spotify.com/v1/audio-analysis/3XxhkosX830qM8nlxxNkzV,423400,4,classical music
"10 Preludes, Op. 23: No. 5 Alla marcia in G Minor",0FuZu5ggJemfqBorcUCJEr,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.268,0.189,7,-17.844,0,0.0407,0.989,0.895,0.114,0.111,66.637,audio_features,0FuZu5ggJemfqBorcUCJEr,spotify:track:0FuZu5ggJemfqBorcUCJEr,https://api.spotify.com/v1/tracks/0FuZu5ggJemfqBorcUCJEr,https://api.spotify.com/v1/audio-analysis/0FuZu5ggJemfqBorcUCJEr,224000,3,classical music
Book I: Prelude and Fugue No. 2 in C Minor BWV 847,453T0xLs6iOxv2mrJthwsC,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.249,0.318,5,-18.132,0,0.0302,0.988,0.927,0.172,0.281,64.975,audio_features,453T0xLs6iOxv2mrJthwsC,spotify:track:453T0xLs6iOxv2mrJthwsC,https://api.spotify.com/v1/tracks/453T0xLs6iOxv2mrJthwsC,https://api.spotify.com/v1/audio-analysis/453T0xLs6iOxv2mrJthwsC,78200,4,classical music
"Etude No. 1 in C-Sharp Minor, Op. 2 - Live",7nZIPDEMNgSDg91Tue2JTV,Sviatoslav Richter,4hBgCK8FyJ5bV36ZZLB56X,0.463,0.00879,1,-29.06,0,0.0401,0.996,0.931,0.108,0.109,69.686,audio_features,7nZIPDEMNgSDg91Tue2JTV,spotify:track:7nZIPDEMNgSDg91Tue2JTV,https://api.spotify.com/v1/tracks/7nZIPDEMNgSDg91Tue2JTV,https://api.spotify.com/v1/audio-analysis/7nZIPDEMNgSDg91Tue2JTV,176653,4,classical music
Preludes from Book I: Voiles (No.2),0ElT6etx5X991jJKfHZ149,Sviatoslav Richter,4hBgCK8FyJ5bV36ZZLB56X,0.304,0.00512,0,-33.81,0,0.0403,0.994,0.934,0.0711,0.0308,137.217,audio_features,0ElT6etx5X991jJKfHZ149,spotify:track:0ElT6etx5X991jJKfHZ149,https://api.spotify.com/v1/tracks/0ElT6etx5X991jJKfHZ149,https://api.spotify.com/v1/audio-analysis/0ElT6etx5X991jJKfHZ149,226640,4,classical music
"Fantasia in C Minor, K. 475: Adagio - Allegro - Andantino - Più allegro -Tempo I",30ktDwNtVoRk9DNfY2vvsX,Wolfgang Amadeus Mozart,4NJhFmfw43RLBLjQvxDuRS,0.386,0.00957,2,-29.456,1,0.0518,0.994,0.918,0.313,0.0904,139.031,audio_features,30ktDwNtVoRk9DNfY2vvsX,spotify:track:30ktDwNtVoRk9DNfY2vvsX,https://api.spotify.com/v1/tracks/30ktDwNtVoRk9DNfY2vvsX,https://api.spotify.com/v1/audio-analysis/30ktDwNtVoRk9DNfY2vvsX,849000,4,classical music
Book I: Prelude and Fugue No. 3 in C Sharp Major BWV 848,0iBsN9E2aQQhYw0ZCSQA8h,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.441,0.401,1,-16.899,1,0.028,0.991,0.925,0.108,0.856,110.904,audio_features,0iBsN9E2aQQhYw0ZCSQA8h,spotify:track:0iBsN9E2aQQhYw0ZCSQA8h,https://api.spotify.com/v1/tracks/0iBsN9E2aQQhYw0ZCSQA8h,https://api.spotify.com/v1/audio-analysis/0iBsN9E2aQQhYw0ZCSQA8h,128213,4,classical music
Präludium Nr. 1 in C-Dur (Prelude No. 1 in C Major),4PBCrh2wNL2f05S7aqD5lZ,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.335,0.0648,0,-27.005,1,0.0374,0.991,0.875,0.116,0.293,74.42,audio_features,4PBCrh2wNL2f05S7aqD5lZ,spotify:track:4PBCrh2wNL2f05S7aqD5lZ,https://api.spotify.com/v1/tracks/4PBCrh2wNL2f05S7aqD5lZ,https://api.spotify.com/v1/audio-analysis/4PBCrh2wNL2f05S7aqD5lZ,118320,4,classical music
Sonata No. 44 in G Minor: II. Allegretto,0K6gg2S23TBYHLtJsDNv7N,Sviatoslav Richter,4hBgCK8FyJ5bV36ZZLB56X,0.344,0.0485,7,-26.757,0,0.0414,0.994,0.929,0.12,0.401,110.397,audio_features,0K6gg2S23TBYHLtJsDNv7N,spotify:track:0K6gg2S23TBYHLtJsDNv7N,https://api.spotify.com/v1/tracks/0K6gg2S23TBYHLtJsDNv7N,https://api.spotify.com/v1/audio-analysis/0K6gg2S23TBYHLtJsDNv7N,227973,3,classical music
"Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto",6iQp6PN964ySmZCC7DAQp8,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.115,0.0391,9,-25.921,1,0.0397,0.991,0.897,0.0606,0.038,78.608,audio_features,6iQp6PN964ySmZCC7DAQp8,spotify:track:6iQp6PN964ySmZCC7DAQp8,https://api.spotify.com/v1/tracks/6iQp6PN964ySmZCC7DAQp8,https://api.spotify.com/v1/audio-analysis/6iQp6PN964ySmZCC7DAQp8,714000,4,classical music
Book I: Prelude and Fugue No. 6 in D Minor BWV 851,5O3EqXGAQSeiUI7LP0g7Xb,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.383,0.218,2,-23.134,0,0.0313,0.992,0.942,0.118,0.481,78.459,audio_features,5O3EqXGAQSeiUI7LP0g7Xb,spotify:track:5O3EqXGAQSeiUI7LP0g7Xb,https://api.spotify.com/v1/tracks/5O3EqXGAQSeiUI7LP0g7Xb,https://api.spotify.com/v1/audio-analysis/5O3EqXGAQSeiUI7LP0g7Xb,86600,1,classical music
"Eight Etudes-Tableuax Op. 33: No. 4 in D Minor, Op. 33 - Moderato",3zuD4Te5QNUWjTQWFsryP0,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,0.408,0.215,2,-18.368,0,0.0661,0.994,0.904,0.113,0.205,77.001,audio_features,3zuD4Te5QNUWjTQWFsryP0,spotify:track:3zuD4Te5QNUWjTQWFsryP0,https://api.spotify.com/v1/tracks/3zuD4Te5QNUWjTQWFsryP0,https://api.spotify.com/v1/audio-analysis/3zuD4Te5QNUWjTQWFsryP0,189667,4,classical music
"The Well-Tempered Clavier, Book I: No. 15 in G Major, BWV 860: Prelude",0CVa3VQFWb19OLzJ6hrd2V,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.473,0.324,7,-15.243,1,0.0286,0.989,0.929,0.162,0.963,97.244,audio_features,0CVa3VQFWb19OLzJ6hrd2V,spotify:track:0CVa3VQFWb19OLzJ6hrd2V,https://api.spotify.com/v1/tracks/0CVa3VQFWb19OLzJ6hrd2V,https://api.spotify.com/v1/audio-analysis/0CVa3VQFWb19OLzJ6hrd2V,48413,4,classical music
"Études, Op. 10 (Excerpts): No. 1 in C Major ""Waterfall"" [Live]",1haYP4qT6OeiXBWaoQD5Yy,Frédéric Chopin,7y97mc3bZRFXzT2szRM4L4,0.338,0.347,0,-13.431,1,0.0288,0.98,0.867,0.137,0.13,89.423,audio_features,1haYP4qT6OeiXBWaoQD5Yy,spotify:track:1haYP4qT6OeiXBWaoQD5Yy,https://api.spotify.com/v1/tracks/1haYP4qT6OeiXBWaoQD5Yy,https://api.spotify.com/v1/audio-analysis/1haYP4qT6OeiXBWaoQD5Yy,110707,4,classical music
Book I: Prelude and Fugue No. 3 in C Sharp Majorr BWV 848,1LjJR0ETlWzxjsSaGZyuvS,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.406,0.246,1,-21.31,0,0.0318,0.988,0.897,0.112,0.778,132.92,audio_features,1LjJR0ETlWzxjsSaGZyuvS,spotify:track:1LjJR0ETlWzxjsSaGZyuvS,https://api.spotify.com/v1/tracks/1LjJR0ETlWzxjsSaGZyuvS,https://api.spotify.com/v1/audio-analysis/1LjJR0ETlWzxjsSaGZyuvS,74200,1,classical music
"Etude No. 4 in F-Sharp Major, Op. 42 - Live",72lFXa2VzfYuypDMiQQa4u,Sviatoslav Richter,4hBgCK8FyJ5bV36ZZLB56X,0.379,0.00967,6,-30.812,1,0.0343,0.996,0.912,0.104,0.225,95.534,audio_features,72lFXa2VzfYuypDMiQQa4u,spotify:track:72lFXa2VzfYuypDMiQQa4u,https://api.spotify.com/v1/tracks/72lFXa2VzfYuypDMiQQa4u,https://api.spotify.com/v1/audio-analysis/72lFXa2VzfYuypDMiQQa4u,159520,3,classical music
"The Well-Tempered Clavier, Book I: No. 13 in F-Sharp Major, BWV 858: Prelude",7lKZuLvDMorLHJaxV1CNEo,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.325,0.117,6,-28.817,1,0.0381,0.992,0.916,0.119,0.609,134.988,audio_features,7lKZuLvDMorLHJaxV1CNEo,spotify:track:7lKZuLvDMorLHJaxV1CNEo,https://api.spotify.com/v1/tracks/7lKZuLvDMorLHJaxV1CNEo,https://api.spotify.com/v1/audio-analysis/7lKZuLvDMorLHJaxV1CNEo,83800,4,classical music
"The Well-Tempered Clavier, Book 1: Prelude and Fugue No. 3 in C-Sharp Major, BWV 848",2VVhrlBiLBhZUppanf4feL,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.322,0.391,1,-16.702,1,0.0296,0.984,0.915,0.12,0.65,110.886,audio_features,2VVhrlBiLBhZUppanf4feL,spotify:track:2VVhrlBiLBhZUppanf4feL,https://api.spotify.com/v1/tracks/2VVhrlBiLBhZUppanf4feL,https://api.spotify.com/v1/audio-analysis/2VVhrlBiLBhZUppanf4feL,196107,4,classical music
Book I: Prelude and Fugue No. 7 in E-Flat Major BWV 852,03KtUPJzxB6aWMLdi3dfMz,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,0.248,0.127,3,-24.123,1,0.0311,0.993,0.927,0.106,0.231,168.503,audio_features,03KtUPJzxB6aWMLdi3dfMz,spotify:track:03KtUPJzxB6aWMLdi3dfMz,https://api.spotify.com/v1/tracks/03KtUPJzxB6aWMLdi3dfMz,https://api.spotify.com/v1/audio-analysis/03KtUPJzxB6aWMLdi3dfMz,220800,4,classical music
